0.0,29.42634708579867
1.0,36.37024800625694
2.0,30.856874909836442
3.0,34.780767574259364
4.0,34.70196273099642
5.0,33.83704322085556
6.0,38.922412473212994
7.0,34.89676188155722
8.0,34.10188940210435
9.0,29.871801604850567
10.0,38.37179603729779
11.0,30.72531774069463
12.0,30.118957347849
13.0,25.52014982923789
14.0,38.76055425442007
15.0,35.201962664948944
16.0,36.39430914699513
17.0,48.2819261042029
18.0,33.011314974322055
19.0,39.372958273782224
20.0,38.647359140638216
21.0,37.37652970331128
22.0,31.942753266618265
23.0,39.772174502647175
24.0,35.285217274515006
25.0,42.76677914663909
26.0,27.915037119914512
27.0,45.17320399255641
28.0,36.4157071823273
29.0,29.215214592227067
30.0,26.70152027036227
31.0,31.977370019733204
32.0,36.108805599527614
33.0,33.71731920908226
34.0,39.49530092280691
35.0,38.21742526916
36.0,31.009535358895576
37.0,32.81053929520509
38.0,33.93954310377353
39.0,33.80367975075262
40.0,38.208208548631426
41.0,36.50689095604288
42.0,30.66441750676135
43.0,37.714184734492584
44.0,36.53560660463008
45.0,35.46711210368732
46.0,40.098678744972304
47.0,34.21552542858404
48.0,39.88041449024189
49.0,39.75153639887306
50.0,32.11148798970911
51.0,35.52080472692074
52.0,33.4565599114362
53.0,33.330587229701514
54.0,35.36879676435135
55.0,37.983706048352914
56.0,33.8194810936559
57.0,32.213558487298776
58.0,39.020201917287025
59.0,27.77118842680607
60.0,30.6553569054936
61.0,32.85543691551244
62.0,31.244727587449553
63.0,39.09833258270828
64.0,28.597057341648913
65.0,32.33854152118056
66.0,40.28653268623643
67.0,36.654282714900205
68.0,28.601969905377477
69.0,33.53115588108031
70.0,35.45282207461163
71.0,41.35757537567431
72.0,34.774209263238575
73.0,40.70479220499539
74.0,32.19450152372153
75.0,34.61881680820148
76.0,36.53051612944955
77.0,34.07201015147461
78.0,40.606209611955535
79.0,29.477103232046986
80.0,36.833886253312656
81.0,29.756969596343016
82.0,34.84037460619192
83.0,33.774505401008
84.0,34.77533647668377
85.0,41.931620373340294
86.0,28.196906487411066
87.0,33.36267801976214
88.0,39.450136744294525
89.0,27.177393800374375
90.0,33.959289820012195
91.0,31.78403563290716
92.0,36.95107689374114
93.0,34.04516254975808
94.0,36.87047130968421
95.0,35.25972691827672
96.0,35.20056284657541
97.0,36.51724541036149
98.0,33.30632535180083
99.0,31.701184505782855
100.0,33.79807055968988
101.0,34.18736989480063
102.0,36.958078603279425
103.0,32.0987372142596
104.0,34.88366847087542
105.0,40.60481400936527
106.0,34.927737439477
107.0,29.021566451534568
108.0,30.0678050508613
109.0,38.277828178421345
110.0,37.30470536970115
111.0,34.038406638829514
112.0,40.594022375089715
113.0,37.26601567957104
114.0,39.885824221758824
115.0,31.424771589028644
116.0,40.857521478396876
117.0,37.367092539508505
118.0,37.863478979476696
119.0,29.425862321125127
120.0,33.20123208576107
121.0,33.25511912728985
122.0,27.82905090037399
123.0,25.101056410461
124.0,32.44021202435702
125.0,29.634486072712548
126.0,45.46891870268488
127.0,29.148874509166607
128.0,28.83325529056655
129.0,30.04327764704721
130.0,34.654058135376744
131.0,36.37476927805892
132.0,34.80799365464788
133.0,35.93800018313631
134.0,43.76012009101313
135.0,44.21772209559428
136.0,33.96925597982067
137.0,28.260925959856642
138.0,42.02288778555086
139.0,42.98855825681677
140.0,32.55998175542206
141.0,34.04035868154317
142.0,30.29670686587136
143.0,36.77923167123611
144.0,35.689689731234424
145.0,32.55808276399224
146.0,35.60152165473866
147.0,37.517697839022276
148.0,30.84294081175329
149.0,34.99422713330662
150.0,33.45288252198921
151.0,31.274302500369764
152.0,27.57719620552095
153.0,26.581055830991524
154.0,31.817046453684274
155.0,30.562995070812523
156.0,36.87616080049463
157.0,36.51200083614577
158.0,35.666008866233646
159.0,35.57104861057498
160.0,38.74354842344022
161.0,28.56010230882938
162.0,29.493315711383485
163.0,31.630824106531968
164.0,30.278043304667488
165.0,36.13022032173186
166.0,34.40089488726897
167.0,36.432353771381955
